Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

07:32:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:35:11 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:12 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:13 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:14 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:15 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:16 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:17 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:18 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:19 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:20 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:21 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:22 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:23 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:24 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:25 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:26 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:27 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:28 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:29 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:30 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:31 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:32 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:33 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:34 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:35 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:36 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:37 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:38 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:39 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:40 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:41 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:42 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:43 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:44 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:45 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:46 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:47 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:48 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:49 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:50 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:51 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:52 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:53 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:54 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:55 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:56 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:57 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:58 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:35:59 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:00 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:01 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:02 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:03 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:04 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:05 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:06 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:07 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:08 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:09 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:10 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:11 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:12 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:13 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:14 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:15 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:16 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:17 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:18 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:19 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:20 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:21 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:22 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:23 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:24 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:25 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:26 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:27 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:28 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:29 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:30 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:31 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:32 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:33 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:34 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:35 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:36 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:37 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:38 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:39 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:40 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:41 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:42 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:43 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:44 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:45 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:46 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:47 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:48 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:49 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:50 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:51 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:52 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:53 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:54 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:55 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:56 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:57 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:58 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:36:59 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:00 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:01 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:02 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:03 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:04 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:05 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:06 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:07 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:08 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:09 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:10 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:11 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:12 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:13 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:14 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:15 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:16 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:17 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:18 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:37:19 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
