Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

01:18:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:21:12 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:13 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:14 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:15 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:16 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:17 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:18 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:19 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:20 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:21 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:22 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:23 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:24 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:25 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:26 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:27 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:28 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:29 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:30 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:31 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:32 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:33 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:34 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:35 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:36 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:37 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:38 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:39 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:40 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:41 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:42 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:43 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:44 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:45 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:46 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:47 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:48 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:49 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:50 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:51 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:52 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:53 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:54 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:55 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:56 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:57 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:58 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:21:59 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:00 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:01 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:02 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:03 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:04 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:05 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:06 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:07 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:08 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:09 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:10 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:11 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:12 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:13 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:14 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:15 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:16 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:17 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:18 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:19 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:20 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:21 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:22 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:23 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:24 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:25 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:26 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:27 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:28 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:29 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:30 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:31 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:32 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:33 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:34 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:35 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:36 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:37 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:38 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:39 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:40 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:41 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:42 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:43 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:44 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:45 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:46 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:47 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:48 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:49 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:50 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:51 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:52 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:53 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:54 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:55 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:56 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:57 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:58 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:22:59 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:00 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:01 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:02 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:03 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:04 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:05 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:06 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:07 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:08 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:09 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:10 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:11 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:12 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
